year,month,species,sciname,length_cm,frequency
2022,2,SQULO52,Sepioteuthis lessoniana,6,1
2022,2,SQULO52,Sepioteuthis lessoniana,9,2
2022,3,SQULO52,Sepioteuthis lessoniana,2,2
2022,3,SQULO52,Sepioteuthis lessoniana,3,3
2022,3,SQULO52,Sepioteuthis lessoniana,4,3
2022,3,SQULO52,Sepioteuthis lessoniana,5,1
2022,3,SQULO52,Sepioteuthis lessoniana,6,1
2022,3,SQULO52,Sepioteuthis lessoniana,10,2
2022,3,SQULO53,,5,1
2022,1,SQULO71,Uroteuthis duvauceli,2,15
2022,1,SQULO71,Uroteuthis duvauceli,3,101
2022,1,SQULO71,Uroteuthis duvauceli,4,144
2022,1,SQULO71,Uroteuthis duvauceli,5,99
2022,1,SQULO71,Uroteuthis duvauceli,6,20
2022,1,SQULO71,Uroteuthis duvauceli,7,30
2022,1,SQULO71,Uroteuthis duvauceli,8,29
2022,1,SQULO71,Uroteuthis duvauceli,9,31
2022,1,SQULO71,Uroteuthis duvauceli,10,14
2022,1,SQULO71,Uroteuthis duvauceli,11,7
2022,1,SQULO71,Uroteuthis duvauceli,12,6
2022,1,SQULO71,Uroteuthis duvauceli,13,3
2022,1,SQULO71,Uroteuthis duvauceli,14,5
2022,1,SQULO71,Uroteuthis duvauceli,15,2
2022,1,SQULO71,Uroteuthis duvauceli,17,1
2022,1,SQULO71,Uroteuthis duvauceli,19,2
2022,1,SQULO71,Uroteuthis duvauceli,33,33
2022,2,SQULO71,Uroteuthis duvauceli,2,1
2022,2,SQULO71,Uroteuthis duvauceli,3,17
2022,2,SQULO71,Uroteuthis duvauceli,4,56
2022,2,SQULO71,Uroteuthis duvauceli,5,66
2022,2,SQULO71,Uroteuthis duvauceli,6,25
2022,2,SQULO71,Uroteuthis duvauceli,7,6
2022,2,SQULO71,Uroteuthis duvauceli,8,3
2022,2,SQULO71,Uroteuthis duvauceli,9,1
2022,2,SQULO71,Uroteuthis duvauceli,10,7
2022,2,SQULO71,Uroteuthis duvauceli,12,1
2022,2,SQULO71,Uroteuthis duvauceli,13,1
2022,2,SQULO71,Uroteuthis duvauceli,15,1
2022,2,SQULO71,Uroteuthis duvauceli,17,1
2022,2,SQULO71,Uroteuthis duvauceli,18,4
2022,3,SQULO71,Uroteuthis duvauceli,2,5
2022,3,SQULO71,Uroteuthis duvauceli,3,43
2022,3,SQULO71,Uroteuthis duvauceli,4,85
2022,3,SQULO71,Uroteuthis duvauceli,5,86
2022,3,SQULO71,Uroteuthis duvauceli,6,20
2022,3,SQULO71,Uroteuthis duvauceli,7,8
2022,3,SQULO71,Uroteuthis duvauceli,8,1
2022,3,SQULO71,Uroteuthis duvauceli,9,17
2022,3,SQULO71,Uroteuthis duvauceli,10,9
2022,3,SQULO71,Uroteuthis duvauceli,11,6
2022,3,SQULO71,Uroteuthis duvauceli,12,4
2022,3,SQULO71,Uroteuthis duvauceli,13,12
2022,3,SQULO71,Uroteuthis duvauceli,14,7
2022,3,SQULO71,Uroteuthis duvauceli,15,2
2022,3,SQULO71,Uroteuthis duvauceli,16,5
2022,3,SQULO71,Uroteuthis duvauceli,17,1
2022,3,SQULO71,Uroteuthis duvauceli,18,1
2022,3,SQULO71,Uroteuthis duvauceli,19,1
2022,3,SQULO71,Uroteuthis duvauceli,20,1
2022,1,SQUOC11,Octopus vulgaris,4,1
2022,1,SQUOC11,Octopus vulgaris,5,3
2022,1,SQUOC11,Octopus vulgaris,6,1
2022,1,SQUOC11,Octopus vulgaris,7,1
2022,1,SQUOC11,Octopus vulgaris,9,1
2022,2,SQUOC11,Octopus vulgaris,2,1
2022,2,SQUOC11,Octopus vulgaris,3,3
2022,2,SQUOC11,Octopus vulgaris,4,8
2022,2,SQUOC11,Octopus vulgaris,5,9
2022,2,SQUOC11,Octopus vulgaris,6,2
2022,2,SQUOC11,Octopus vulgaris,7,6
2022,2,SQUOC11,Octopus vulgaris,8,1
2022,2,SQUOC11,Octopus vulgaris,10,1
2022,3,SQUOC11,Octopus vulgaris,3,5
2022,3,SQUOC11,Octopus vulgaris,4,3
2022,3,SQUOC11,Octopus vulgaris,5,2
2022,3,SQUOC11,Octopus vulgaris,6,2
2022,3,SQUOC11,Octopus vulgaris,8,2
2022,3,SQUOC11,Octopus vulgaris,9,1
2022,1,SQUOC1B,Octopus aegina,2,6
2022,1,SQUOC1B,Octopus aegina,3,20
2022,1,SQUOC1B,Octopus aegina,4,42
2022,1,SQUOC1B,Octopus aegina,5,17
2022,1,SQUOC1B,Octopus aegina,6,3
2022,1,SQUOC1B,Octopus aegina,7,1
2022,1,SQUOC1B,Octopus aegina,9,1
2022,3,SQUOC1B,Octopus aegina,3,1
2022,3,SQUOC1B,Octopus aegina,4,1
2022,3,SQUOC1B,Octopus aegina,5,2
2022,3,SQUOC1B,Octopus aegina,10,2
2022,3,SQUSE00,SEPIIDAE,4,1
2022,1,SQUSE14,Sepia pharaonis,4,6
2022,1,SQUSE14,Sepia pharaonis,5,5
2022,1,SQUSE14,Sepia pharaonis,6,16
2022,1,SQUSE14,Sepia pharaonis,7,17
2022,1,SQUSE14,Sepia pharaonis,8,22
2022,1,SQUSE14,Sepia pharaonis,9,25
2022,1,SQUSE14,Sepia pharaonis,10,1
2022,1,SQUSE14,Sepia pharaonis,11,1
2022,1,SQUSE14,Sepia pharaonis,18,1
2022,1,SQUSE14,Sepia pharaonis,21,1
2022,2,SQUSE14,Sepia pharaonis,6,1
2022,2,SQUSE14,Sepia pharaonis,19,1
2022,3,SQUSE14,Sepia pharaonis,3,10
2022,3,SQUSE14,Sepia pharaonis,4,25
2022,3,SQUSE14,Sepia pharaonis,5,23
2022,3,SQUSE14,Sepia pharaonis,6,30
2022,3,SQUSE14,Sepia pharaonis,7,10
2022,3,SQUSE14,Sepia pharaonis,8,8
2022,3,SQUSE14,Sepia pharaonis,10,1
2022,1,SQUSE18,Sepia esculenta,2,11
2022,1,SQUSE18,Sepia esculenta,3,31
2022,1,SQUSE18,Sepia esculenta,4,43
2022,1,SQUSE18,Sepia esculenta,5,30
2022,1,SQUSE18,Sepia esculenta,6,53
2022,1,SQUSE18,Sepia esculenta,7,48
2022,1,SQUSE18,Sepia esculenta,8,33
2022,1,SQUSE18,Sepia esculenta,9,16
2022,1,SQUSE18,Sepia esculenta,10,16
2022,1,SQUSE18,Sepia esculenta,14,1
2022,2,SQUSE18,Sepia esculenta,2,23
2022,2,SQUSE18,Sepia esculenta,3,28
2022,2,SQUSE18,Sepia esculenta,4,15
2022,2,SQUSE18,Sepia esculenta,5,21
2022,2,SQUSE18,Sepia esculenta,6,9
2022,2,SQUSE18,Sepia esculenta,7,7
2022,2,SQUSE18,Sepia esculenta,8,10
2022,2,SQUSE18,Sepia esculenta,10,1
2022,2,SQUSE18,Sepia esculenta,12,3
2022,3,SQUSE18,Sepia esculenta,1,13
2022,3,SQUSE18,Sepia esculenta,2,42
2022,3,SQUSE18,Sepia esculenta,3,18
2022,3,SQUSE18,Sepia esculenta,4,4
2022,3,SQUSE18,Sepia esculenta,5,11
2022,3,SQUSE18,Sepia esculenta,6,5
2022,3,SQUSE18,Sepia esculenta,7,15
2022,3,SQUSE18,Sepia esculenta,8,8
2022,3,SQUSE18,Sepia esculenta,9,4
2022,3,SQUSE18,Sepia esculenta,10,2
2022,3,SQUSE18,Sepia esculenta,12,1
2022,3,SQUSE18,Sepia esculenta,14,1
2022,1,SQUSE1G,Sepia aculeata,2,4
2022,1,SQUSE1G,Sepia aculeata,3,22
2022,1,SQUSE1G,Sepia aculeata,4,79
2022,1,SQUSE1G,Sepia aculeata,5,35
2022,1,SQUSE1G,Sepia aculeata,6,45
2022,1,SQUSE1G,Sepia aculeata,7,27
2022,1,SQUSE1G,Sepia aculeata,8,13
2022,1,SQUSE1G,Sepia aculeata,9,1
2022,1,SQUSE1G,Sepia aculeata,10,1
2022,1,SQUSE1G,Sepia aculeata,11,1
2022,1,SQUSE1G,Sepia aculeata,15,3
2022,1,SQUSE1G,Sepia aculeata,17,2
2022,2,SQUSE1G,Sepia aculeata,3,1
2022,2,SQUSE1G,Sepia aculeata,4,17
2022,2,SQUSE1G,Sepia aculeata,5,10
2022,2,SQUSE1G,Sepia aculeata,6,15
2022,2,SQUSE1G,Sepia aculeata,7,3
2022,2,SQUSE1G,Sepia aculeata,8,7
2022,2,SQUSE1G,Sepia aculeata,9,5
2022,2,SQUSE1G,Sepia aculeata,10,16
2022,2,SQUSE1G,Sepia aculeata,11,1
2022,2,SQUSE1G,Sepia aculeata,12,2
2022,2,SQUSE1G,Sepia aculeata,13,4
2022,2,SQUSE1G,Sepia aculeata,14,2
2022,2,SQUSE1G,Sepia aculeata,16,1
2022,3,SQUSE1G,Sepia aculeata,3,19
2022,3,SQUSE1G,Sepia aculeata,4,18
2022,3,SQUSE1G,Sepia aculeata,5,18
2022,3,SQUSE1G,Sepia aculeata,6,10
2022,3,SQUSE1G,Sepia aculeata,7,7
2022,3,SQUSE1G,Sepia aculeata,8,8
2022,3,SQUSE1G,Sepia aculeata,9,6
2022,3,SQUSE1G,Sepia aculeata,10,3
2022,3,SQUSE1G,Sepia aculeata,11,2
2022,3,SQUSE1G,Sepia aculeata,13,1
2022,2,SQUSE52,,4,3
2022,1,STRPA01,Pampus argenteus,17,3
2022,1,STRPA01,Pampus argenteus,18,2
2022,1,STRPA01,Pampus argenteus,19,3
2022,1,STRPA01,Pampus argenteus,20,7
2022,1,STRPA01,Pampus argenteus,22,5
2022,1,STRPA01,Pampus argenteus,23,1
2022,1,STRPA01,Pampus argenteus,24,1
2022,3,STRPA01,Pampus argenteus,3,3
2022,3,STRPA01,Pampus argenteus,5,1
2022,3,STRPA01,Pampus argenteus,6,1
2022,3,STRPA01,Pampus argenteus,18,3
2022,3,STRPA01,Pampus argenteus,19,1
2022,3,STRPA01,Pampus argenteus,20,1
2022,3,STRPA01,Pampus argenteus,21,3
2022,3,STRPA01,Pampus argenteus,22,4
2022,3,STRPA01,Pampus argenteus,23,6
2022,3,STRPA01,Pampus argenteus,24,3
2022,3,STRPA01,Pampus argenteus,25,2
2022,3,STRPA01,Pampus argenteus,26,4
2022,2,STRPA02,Pampus chinensis,9,1
2022,2,STRPA02,Pampus chinensis,10,1
2022,2,STRPA02,Pampus chinensis,13,1
2022,2,STRPA02,Pampus chinensis,21,1
2022,2,STRPA02,Pampus chinensis,24,1
2022,2,SYAMI01,Minous monodactylus*,8,10
2022,2,SYAMI01,Minous monodactylus*,9,8
2022,2,SYAMI01,Minous monodactylus*,10,3
2022,1,SYGHI07,Hippocampus kuda,10,1
2022,1,SYGHI07,Hippocampus kuda,13,2
2022,3,SYGHI07,Hippocampus kuda,11,2
2022,3,SYGHI07,Hippocampus kuda,14,1
2022,1,SYNHA01,Harpadon nehereus,6,10
2022,1,SYNHA01,Harpadon nehereus,7,2
2022,1,SYNHA01,Harpadon nehereus,9,1
2022,1,SYNHA01,Harpadon nehereus,10,1
2022,1,SYNHA01,Harpadon nehereus,16,1
2022,1,SYNHA01,Harpadon nehereus,19,4
2022,1,SYNHA01,Harpadon nehereus,20,13
2022,2,SYNHA01,Harpadon nehereus,8,1
2022,2,SYNHA01,Harpadon nehereus,10,3
2022,2,SYNHA01,Harpadon nehereus,13,4
2022,2,SYNHA01,Harpadon nehereus,14,4
2022,2,SYNHA01,Harpadon nehereus,15,1
2022,2,SYNHA01,Harpadon nehereus,16,9
2022,2,SYNHA01,Harpadon nehereus,17,1
2022,2,SYNHA01,Harpadon nehereus,18,1
2022,2,SYNHA01,Harpadon nehereus,19,2
2022,2,SYNHA01,Harpadon nehereus,22,2
2022,2,SYNHA01,Harpadon nehereus,27,1
2022,3,SYNHA01,Harpadon nehereus,8,4
2022,3,SYNHA01,Harpadon nehereus,10,6
2022,3,SYNHA01,Harpadon nehereus,21,1
2022,3,SYNHA01,Harpadon nehereus,22,1
2022,1,SYNMI01,Minous monodactylus,4,1
2022,1,SYNMI01,Minous monodactylus,5,1
2022,1,SYNMI01,Minous monodactylus,10,1
2022,1,SYNMI01,Minous monodactylus,11,1
2022,2,SYNPS01,Pseudosynanceia melanostigma,15,1
2022,1,SYNSA02,Saurida tumbil,5,6
2022,1,SYNSA02,Saurida tumbil,6,5
2022,1,SYNSA02,Saurida tumbil,7,24
2022,1,SYNSA02,Saurida tumbil,8,30
2022,1,SYNSA02,Saurida tumbil,9,12
2022,1,SYNSA02,Saurida tumbil,10,23
2022,1,SYNSA02,Saurida tumbil,11,19
2022,1,SYNSA02,Saurida tumbil,12,17
2022,1,SYNSA02,Saurida tumbil,13,19
2022,1,SYNSA02,Saurida tumbil,14,32
2022,1,SYNSA02,Saurida tumbil,15,26
2022,1,SYNSA02,Saurida tumbil,16,21
2022,1,SYNSA02,Saurida tumbil,17,12
2022,1,SYNSA02,Saurida tumbil,18,19
2022,1,SYNSA02,Saurida tumbil,19,3
2022,1,SYNSA02,Saurida tumbil,20,3
2022,1,SYNSA02,Saurida tumbil,21,5
2022,1,SYNSA02,Saurida tumbil,23,3
2022,1,SYNSA02,Saurida tumbil,24,2
2022,1,SYNSA02,Saurida tumbil,25,1
2022,1,SYNSA02,Saurida tumbil,29,1
2022,1,SYNSA02,Saurida tumbil,30,2
2022,1,SYNSA02,Saurida tumbil,31,3
2022,1,SYNSA02,Saurida tumbil,32,1
2022,1,SYNSA02,Saurida tumbil,35,1
2022,2,SYNSA02,Saurida tumbil,9,1
2022,2,SYNSA02,Saurida tumbil,10,3
2022,2,SYNSA02,Saurida tumbil,11,4
2022,2,SYNSA02,Saurida tumbil,12,3
2022,2,SYNSA02,Saurida tumbil,13,2
2022,2,SYNSA02,Saurida tumbil,15,3
2022,2,SYNSA02,Saurida tumbil,16,1
2022,2,SYNSA02,Saurida tumbil,18,1
2022,2,SYNSA02,Saurida tumbil,20,2
2022,2,SYNSA02,Saurida tumbil,22,1
2022,2,SYNSA02,Saurida tumbil,23,2
2022,2,SYNSA02,Saurida tumbil,24,1
2022,2,SYNSA02,Saurida tumbil,25,2
2022,2,SYNSA02,Saurida tumbil,26,2
2022,3,SYNSA02,Saurida tumbil,13,9
2022,3,SYNSA02,Saurida tumbil,14,2
2022,3,SYNSA02,Saurida tumbil,15,6
2022,3,SYNSA02,Saurida tumbil,16,4
2022,3,SYNSA02,Saurida tumbil,17,3
2022,3,SYNSA02,Saurida tumbil,18,9
2022,3,SYNSA02,Saurida tumbil,19,8
2022,3,SYNSA02,Saurida tumbil,20,18
2022,3,SYNSA02,Saurida tumbil,21,6
2022,3,SYNSA02,Saurida tumbil,22,2
2022,3,SYNSA02,Saurida tumbil,23,15
2022,3,SYNSA02,Saurida tumbil,24,9
2022,3,SYNSA02,Saurida tumbil,25,6
2022,3,SYNSA02,Saurida tumbil,26,5
2022,3,SYNSA02,Saurida tumbil,27,2
2022,3,SYNSA02,Saurida tumbil,28,2
2022,3,SYNSA02,Saurida tumbil,29,1
2022,3,SYNSA02,Saurida tumbil,30,1
2022,1,SYNSA03,Saurida undosquamis,6,16
2022,1,SYNSA03,Saurida undosquamis,7,11
2022,1,SYNSA03,Saurida undosquamis,8,7
2022,1,SYNSA03,Saurida undosquamis,9,13
2022,1,SYNSA03,Saurida undosquamis,10,22
2022,1,SYNSA03,Saurida undosquamis,11,23
2022,1,SYNSA03,Saurida undosquamis,12,5
2022,1,SYNSA03,Saurida undosquamis,13,13
2022,1,SYNSA03,Saurida undosquamis,14,2
2022,1,SYNSA03,Saurida undosquamis,15,8
2022,1,SYNSA03,Saurida undosquamis,16,15
2022,1,SYNSA03,Saurida undosquamis,17,11
2022,1,SYNSA03,Saurida undosquamis,18,6
2022,1,SYNSA03,Saurida undosquamis,19,7
2022,1,SYNSA03,Saurida undosquamis,20,2
2022,1,SYNSA03,Saurida undosquamis,22,6
2022,1,SYNSA03,Saurida undosquamis,24,1
2022,1,SYNSA03,Saurida undosquamis,25,1
2022,2,SYNSA03,Saurida undosquamis,7,1
2022,2,SYNSA03,Saurida undosquamis,8,3
2022,2,SYNSA03,Saurida undosquamis,9,2
2022,2,SYNSA03,Saurida undosquamis,14,1
2022,2,SYNSA03,Saurida undosquamis,16,1
2022,3,SYNSA03,Saurida undosquamis,18,1
2022,2,SYNSA05,Saurida micropectoralis,9,1
2022,2,SYNSA05,Saurida micropectoralis,10,6
2022,2,SYNSA05,Saurida micropectoralis,12,1
2022,2,SYNSA05,Saurida micropectoralis,13,9
2022,2,SYNSA05,Saurida micropectoralis,15,1
2022,2,SYNSA05,Saurida micropectoralis,18,2
2022,2,SYNSA05,Saurida micropectoralis,19,8
2022,2,SYNSA05,Saurida micropectoralis,20,2
2022,2,SYNSA05,Saurida micropectoralis,21,1
2022,2,SYNSA05,Saurida micropectoralis,22,1
2022,2,SYNSA05,Saurida micropectoralis,25,1
2022,2,SYNSA05,Saurida micropectoralis,27,1
2022,1,SYNSA10,Saurida longimanus,5,4
2022,1,SYNSA10,Saurida longimanus,6,2
2022,1,SYNSA10,Saurida longimanus,7,10
2022,1,SYNSA10,Saurida longimanus,8,30
2022,1,SYNSA10,Saurida longimanus,9,36
2022,1,SYNSA10,Saurida longimanus,10,84
2022,1,SYNSA10,Saurida longimanus,11,45
2022,1,SYNSA10,Saurida longimanus,12,21
2022,1,SYNSA10,Saurida longimanus,13,6
2022,1,SYNSA10,Saurida longimanus,14,29
2022,1,SYNSA10,Saurida longimanus,15,15
2022,1,SYNSA10,Saurida longimanus,16,3
2022,1,SYNSA10,Saurida longimanus,17,6
2022,1,SYNSA10,Saurida longimanus,18,3
2022,1,SYNSA10,Saurida longimanus,20,3
2022,1,SYNSA10,Saurida longimanus,21,2
2022,1,SYNSA10,Saurida longimanus,22,1
2022,1,SYNSA10,Saurida longimanus,23,1
2022,1,SYNSA10,Saurida longimanus,28,1
2022,2,SYNSA10,Saurida longimanus,7,6
2022,2,SYNSA10,Saurida longimanus,8,4
2022,2,SYNSA10,Saurida longimanus,9,1
2022,2,SYNSA10,Saurida longimanus,10,9
2022,2,SYNSA10,Saurida longimanus,11,2
2022,2,SYNSA10,Saurida longimanus,12,3
2022,2,SYNSA10,Saurida longimanus,13,4
2022,2,SYNSA10,Saurida longimanus,14,3
2022,2,SYNSA10,Saurida longimanus,15,3
2022,2,SYNSA10,Saurida longimanus,16,1
2022,2,SYNSA10,Saurida longimanus,17,3
2022,2,SYNSA10,Saurida longimanus,18,1
2022,2,SYNSA10,Saurida longimanus,20,1
2022,3,SYNSA10,Saurida longimanus,9,3
2022,3,SYNSA10,Saurida longimanus,11,14
2022,3,SYNSA10,Saurida longimanus,12,10
2022,3,SYNSA10,Saurida longimanus,13,3
2022,3,SYNSA10,Saurida longimanus,14,21
2022,3,SYNSA10,Saurida longimanus,16,4
2022,3,SYNSA10,Saurida longimanus,18,2
2022,3,SYNSA10,Saurida longimanus,19,1
2022,3,SYNSA10,Saurida longimanus,20,1
2022,1,SYNTR01,Trachinocephalus myops,6,2
2022,1,SYNTR01,Trachinocephalus myops,7,5
2022,1,SYNTR01,Trachinocephalus myops,8,5
2022,1,SYNTR01,Trachinocephalus myops,9,2
2022,1,SYNTR01,Trachinocephalus myops,10,10
2022,1,SYNTR01,Trachinocephalus myops,12,2
2022,3,SYNTR01,Trachinocephalus myops,20,1
2022,3,TETAR02,Arothron stellatus,10,1
2022,1,TETLA02,Lagocephalus inermis,6,8
2022,1,TETLA02,Lagocephalus inermis,7,5
2022,1,TETLA02,Lagocephalus inermis,9,1
2022,1,TETLA02,Lagocephalus inermis,10,2
2022,1,TETLA03,Lagocephalus lunaris,9,3
2022,1,TETLA03,Lagocephalus lunaris,10,15
2022,1,TETLA03,Lagocephalus lunaris,11,14
2022,1,TETLA03,Lagocephalus lunaris,12,5
2022,1,TETLA03,Lagocephalus lunaris,13,2
2022,1,TETLA03,Lagocephalus lunaris,15,3
2022,1,TETLA03,Lagocephalus lunaris,16,2
2022,1,TETLA03,Lagocephalus lunaris,17,7
2022,1,TETLA03,Lagocephalus lunaris,20,1
2022,1,TETLA03,Lagocephalus lunaris,21,1
2022,1,TETLA03,Lagocephalus lunaris,23,2
2022,1,TETLA03,Lagocephalus lunaris,24,1
2022,1,TETLA03,Lagocephalus lunaris,28,1
2022,2,TETLA03,Lagocephalus lunaris,9,1
2022,2,TETLA03,Lagocephalus lunaris,11,3
2022,2,TETLA03,Lagocephalus lunaris,12,4
2022,2,TETLA03,Lagocephalus lunaris,13,3
2022,2,TETLA03,Lagocephalus lunaris,14,5
2022,2,TETLA03,Lagocephalus lunaris,16,5
2022,2,TETLA03,Lagocephalus lunaris,17,4
2022,2,TETLA03,Lagocephalus lunaris,22,1
2022,2,TETLA03,Lagocephalus lunaris,23,1
2022,3,TETLA03,Lagocephalus lunaris,10,5
2022,3,TETLA03,Lagocephalus lunaris,11,4
2022,3,TETLA03,Lagocephalus lunaris,12,1
2022,3,TETLA03,Lagocephalus lunaris,13,2
2022,3,TETLA03,Lagocephalus lunaris,14,1
2022,1,TETLA05,Lagocephalus spadiceus,10,2
2022,1,TETLA05,Lagocephalus spadiceus,22,1
2022,2,TETLA05,Lagocephalus spadiceus,3,11
2022,3,TETLA05,Lagocephalus spadiceus,3,12
2022,3,TETLA05,Lagocephalus spadiceus,4,21
2022,3,TETLA05,Lagocephalus spadiceus,5,5
2022,3,TETLA05,Lagocephalus spadiceus,6,5
2022,3,TETLA05,Lagocephalus spadiceus,7,3
2022,3,TETLA05,Lagocephalus spadiceus,8,4
2022,3,TETLA05,Lagocephalus spadiceus,10,7
2022,3,TETLA05,Lagocephalus spadiceus,12,5
2022,3,TETLA05,Lagocephalus spadiceus,13,3
2022,3,TETLA05,Lagocephalus spadiceus,14,6
2022,3,TETLA05,Lagocephalus spadiceus,15,3
2022,3,TETLA05,Lagocephalus spadiceus,17,6
2022,3,TETLA05,Lagocephalus spadiceus,18,1
2022,1,TETLA06,Lagocephalus lagocephalus,1,5
2022,1,TETLA06,Lagocephalus lagocephalus,2,1
2022,1,TETLA06,Lagocephalus lagocephalus,7,3
2022,1,TETLA06,Lagocephalus lagocephalus,10,7
2022,1,TETLA06,Lagocephalus lagocephalus,11,23
2022,1,TETLA06,Lagocephalus lagocephalus,28,2
2022,2,TETLA06,Lagocephalus lagocephalus,1,15
2022,2,TETLA06,Lagocephalus lagocephalus,4,1
2022,1,TETLA07,Lagocephalus guentheri,4,12
2022,1,TETLA07,Lagocephalus guentheri,5,13
2022,1,TETLA07,Lagocephalus guentheri,6,18
2022,1,TETLA07,Lagocephalus guentheri,7,75
2022,1,TETLA07,Lagocephalus guentheri,8,31
2022,1,TETLA07,Lagocephalus guentheri,9,15
2022,1,TETLA07,Lagocephalus guentheri,10,8
2022,1,TETLA07,Lagocephalus guentheri,11,9
2022,1,TETLA07,Lagocephalus guentheri,12,11
2022,1,TETLA07,Lagocephalus guentheri,13,9
2022,1,TETLA07,Lagocephalus guentheri,14,1
2022,1,TETLA07,Lagocephalus guentheri,15,1
2022,1,TETLA07,Lagocephalus guentheri,17,11
2022,1,TETLA07,Lagocephalus guentheri,18,6
2022,1,TETLA07,Lagocephalus guentheri,19,3
2022,1,TETLA07,Lagocephalus guentheri,20,6
2022,1,TETLA07,Lagocephalus guentheri,21,2
2022,1,TETLA07,Lagocephalus guentheri,22,1
2022,1,TETLA07,Lagocephalus guentheri,23,4
2022,1,TETLA07,Lagocephalus guentheri,24,1
2022,1,TETLA07,Lagocephalus guentheri,25,2
2022,1,TETLA07,Lagocephalus guentheri,29,2
2022,1,TETLA07,Lagocephalus guentheri,33,1
2022,2,TETLA07,Lagocephalus guentheri,3,1
2022,2,TETLA07,Lagocephalus guentheri,5,2
2022,2,TETLA07,Lagocephalus guentheri,6,2
2022,2,TETLA07,Lagocephalus guentheri,7,10
2022,2,TETLA07,Lagocephalus guentheri,8,19
2022,2,TETLA07,Lagocephalus guentheri,11,9
2022,2,TETLA07,Lagocephalus guentheri,12,12
2022,2,TETLA07,Lagocephalus guentheri,13,11
2022,2,TETLA07,Lagocephalus guentheri,14,7
2022,2,TETLA07,Lagocephalus guentheri,15,6
2022,2,TETLA07,Lagocephalus guentheri,16,3
2022,2,TETLA07,Lagocephalus guentheri,17,1
2022,2,TETLA07,Lagocephalus guentheri,18,2
2022,2,TETLA07,Lagocephalus guentheri,19,1
2022,2,TETLA07,Lagocephalus guentheri,20,6
2022,2,TETLA07,Lagocephalus guentheri,21,1
2022,2,TETLA07,Lagocephalus guentheri,25,1
2022,2,TETLA07,Lagocephalus guentheri,28,2
2022,2,TETLA07,Lagocephalus guentheri,34,1
2022,3,TETLA07,Lagocephalus guentheri,3,1
2022,3,TETLA07,Lagocephalus guentheri,5,7
2022,3,TETLA07,Lagocephalus guentheri,6,21
2022,3,TETLA07,Lagocephalus guentheri,7,17
2022,3,TETLA07,Lagocephalus guentheri,8,14
2022,3,TETLA07,Lagocephalus guentheri,9,22
2022,3,TETLA07,Lagocephalus guentheri,10,34
2022,3,TETLA07,Lagocephalus guentheri,11,6
2022,3,TETLA07,Lagocephalus guentheri,12,25
2022,3,TETLA07,Lagocephalus guentheri,13,10
2022,3,TETLA07,Lagocephalus guentheri,14,11
2022,3,TETLA07,Lagocephalus guentheri,15,9
2022,3,TETLA07,Lagocephalus guentheri,16,5
2022,3,TETLA07,Lagocephalus guentheri,17,3
2022,3,TETLA07,Lagocephalus guentheri,19,3
2022,3,TETLA07,Lagocephalus guentheri,20,1
2022,3,TETLA07,Lagocephalus guentheri,21,1
2022,1,TETTE03,Tetraodon fluviatiles,11,1
2022,1,TETTE03,Tetraodon fluviatiles,12,1
2022,1,TETTE03,Tetraodon fluviatiles,14,1
2022,1,TETTE03,Tetraodon fluviatiles,23,1
2022,1,TETTE03,Tetraodon fluviatiles,30,1
2022,1,TGRPT02,Pterygotrigla hamisticta,9,1
2022,1,THETH01,Terapon jarbua,10,1
2022,1,THETH01,Terapon jarbua,12,2
2022,1,THETH01,Terapon jarbua,13,5
2022,1,THETH01,Terapon jarbua,15,11
2022,1,THETH01,Terapon jarbua,16,3
2022,1,THETH01,Terapon jarbua,18,1
2022,1,THETH01,Terapon jarbua,19,2
2022,1,THETH01,Terapon jarbua,20,8
2022,1,THETH01,Terapon jarbua,22,4
2022,1,THETH01,Terapon jarbua,23,1
2022,1,THETH01,Terapon jarbua,24,1
2022,2,THETH01,Terapon jarbua,6,1
2022,2,THETH01,Terapon jarbua,7,2
2022,2,THETH01,Terapon jarbua,8,2
2022,2,THETH01,Terapon jarbua,16,1
2022,2,THETH01,Terapon jarbua,19,1
2022,2,THETH01,Terapon jarbua,20,4
2022,2,THETH01,Terapon jarbua,22,2
2022,2,THETH01,Terapon jarbua,23,1
2022,2,THETH01,Terapon jarbua,35,1
2022,3,THETH01,Terapon jarbua,16,2
2022,3,THETH01,Terapon jarbua,18,1
2022,3,THETH01,Terapon jarbua,19,1
2022,3,THETH01,Terapon jarbua,20,3
2022,3,THETH01,Terapon jarbua,22,1
2022,3,THETH01,Terapon jarbua,24,2
2022,3,THETH01,Terapon jarbua,26,1
2022,1,THETH02,Terapon theraps,8,3
2022,1,THETH02,Terapon theraps,9,1
2022,1,THETH02,Terapon theraps,10,12
2022,1,THETH02,Terapon theraps,11,19
2022,1,THETH02,Terapon theraps,12,36
2022,1,THETH02,Terapon theraps,13,13
2022,1,THETH02,Terapon theraps,14,4
2022,1,THETH02,Terapon theraps,15,3
2022,2,THETH02,Terapon theraps,10,1
2022,2,THETH02,Terapon theraps,12,13
2022,2,THETH02,Terapon theraps,13,5
2022,2,THETH02,Terapon theraps,14,3
2022,2,THETH02,Terapon theraps,15,1
2022,3,THETH02,Terapon theraps,12,2
2022,3,THETH02,Terapon theraps,13,1
2022,3,THETH02,Terapon theraps,16,1
2022,3,THETH02,Terapon theraps,17,1
